"EN 301 178-2","Draft Version 1.1.1","One-step Approval Procedure","OP",20000721,"2000-03","REN/ERM-RP01-040-2","ERM RP01","19 Pages","C","en_30117802v010101o.pdf","en_30117802v010101o0.zip","","","Electromagnetic compatibility and Radio spectrum Matters (ERM);","Portable Very High Frequency (VHF) radiotelephone equipment for the maritime mobile service operating in the VHF bands (for non-GMDSS applications only) Part 2: Harmonized EN under article 3.2 of the R&TTE Directive","","","","","Develop a harmonised standard under the R&TTE Directive identifying requirements in EN 301 178.  Supporting ETSI member Organisations; RegTP, ICOM (France), DERA, RA (NL)."
"ETS 300 607-1","Draft Edition 15","One-step Approval Procedure","OP",20000721,"2000-03","RE/SMG-071110PRD-1","SMG 7","1585 Pages","P1500","ets_30060701e15o.pdf","","","","Digital cellular telecommunications system (Phase 2);","Mobile Station (MS) conformance specification;","Part 1: Conformance specification;","(GSM 11.10-1 version 4.28.0)","","","CRs SMG#31"
"EN 300 408","Draft Version 1.2.1","One-step Approval Procedure","OP",20000707,"2000-03","REN/TM-04072","TM 4","23 Pages","D","en_300408v010201o.pdf","","","","Fixed Radio Systems;","Point-to-point equipment Parameters for digital radio systems for the transmission of digital signals and analogue video signals operating at around 58 GHz, which do not require co-ordinated frequency planning","","","","","Modification and adding of technical parameters for point-to-point Radio Relay systems due to new frequency limits and channel arrangements proposed by CEPT and technology enhancements that may improve spectrum utilisation in the uncoordinated frequency band. 2) Aligning the text with Generic Wording Report where approppriate. Supporting members: NokiaTelecommunications, Finland; Sonera LTD, Finland; Alcatel France, France;Telecommunication Authority, Hungary; DTI, UK;Telecommunication Administration Centre, Finland"
"EN 301 669","Final draft Version 1.1.1","Vote","V",20000505,"2000-03","DEN/TM-04065","TM 4","24 Pages","D","en_301669v010101v.pdf","","","","Fixed Radio Systems;","Point-to-point equipment;","High capacity digital radio systems carrying STM-4 in two 40 MHz channels or 2 x STM-1 in a 40 MHz channel with alternate channel arrangement","","","","System specifications, applications, system concepts, compatibility with existing analogue and digital systems."
"EN 300 422-2","Draft Version 1.1.1","One-step Approval Procedure","OP",20000721,"2000-03","REN/ERM-RP08-0310-2","ERM RP08","14 Pages","B","en_30042202v010101o.pdf","en_30042202v010101o0.zip","","","Electromagnetic compatibility and Radio spectrum Matters (ERM);","Wireless microphones in the 25 MHz to 3 GHz frequency range;","Part 2: Harmonized EN under article 3.2 of the R&TTE Directive","","","","To identify the requirements of ETS 300 422 which are releant to article 3.2 of teh R&TTE Directive  Supporting ETSI Member Organisations; ASP, RA, Sony, Panasonic."
"EN 300 433-2","Draft Version 1.1.1","One-step Approval Procedure","OP",20000721,"2000-03","REN/ERM-RP02-053-2","ERM RP02","16 Pages","C","en_30043302v010101o.pdf","","","","Electromagnetic compatibility and Radio spectrum Matters (ERM);","Land Mobile Service;","Double Side Band (DSB) and/or Single Side Band (SSB) Amplitude modulated Citizen's Band radio Equipment;","Part 2: Harmonized EN covering essential requirements under article 3.2 of R&TTE Directive","","","Harmonised EN covering essential requirements under article 3.2 of R&TTE Directive EN 300 433"
"EN 301 796","Draft Version 1.1.1","One-step Approval Procedure","OP",20000721,"2000-03","DEN/ERM-TG13-001-1","ERM TG13","27 Pages","E","en_301796v010101o.pdf","en_301796v010101o0.zip","","","Electromagnetic compatibility and Radio Spectrum Matters (ERM) Harmonized EN for CT1 and CT1+ cordless telephone equipment covering essential requirements under article 3.2 of the R&TTE directive","","","","","","Harmonised Standard for CT1, CT1+.  Supporting ETSI Member Organisations; Nortel Networks, BABT PS, ASCOM AG, Nortel Dasa, BT."
"EN 300 390-2","Draft Version 1.1.1","One-step Approval Procedure","OP",20000721,"2000-03","REN/ERM-RP02-44-2","ERM RP02","16 Pages","C","en_30039002v010101o.pdf","en_30039002v010101o0.zip","","","Electromagnetic compatibility and Radio spectrum Matters (ERM);","Land Mobile Service;","Radio equipment intended for the transmission of data (and speech) and using an integral antenna;","Part 2: Harmonized EN covering essential requirements under article 3.2 of the R&TTE Directive","","","To incorporate the text and tables corresponding to the sought change of status of the standard"
"EN 301 126-2-4","Draft Version 1.1.1","Public Enquiry","PE",20000714,"2000-03","DEN/TM-04026-2-4","TM 4","24 Pages","D","en_3011260204v010101c.pdf","","","","Fixed Radio Systems;","Conformance testing;","Part 2-4: Point-to-Multipoint equipment;","Test procedures for FH-CDMA systems","","","The parameters to be tested and the appropriate test methods for Point-to-Multipoint equipment (Test procedures for FH-CDMA systems).  Purpose: To ensure conformance of equipment to the relevant TM4 standards. "
"EN 301 126-2-5","Draft Version 1.1.1","Public Enquiry","PE",20000714,"2000-03","DEN/TM-04026-2-5","TM 4","23 Pages","D","en_3011260205v010101c.pdf","","","","Fixed Radio Systems;","Conformance testing;","Part 2-5: Point-to-Multipoint equipment;","Test procedures for DS-CDMA systems","","","The parameters to be tested and the appropriate test methods for Point-to-Multipoint equipment (Test procedures for DS-CDMA systems).  Purpose: To ensure conformance of equipment to the relevant TM4 standards. "
"EN 301 126-2-1","Draft Version 1.1.1","Public Enquiry","PE",20000714,"2000-03","DEN/TM-04026-2-1","TM 4","42 Pages","H","en_3011260201v010101c.pdf","en_3011260201v010101c0.zip","","","Fixed Radio Systems;","Conformance testing;","Part 2-1: Point-to-Multipoint equipment;","Definitions and general requirements","","","The parameters to be tested and the appropriate test methods for Point-to-Multipoint equipment (definitions and general requirements)  Purpose: To ensure conformance of equipment to the relevant TM4 standards. "
"EN 301 126-2-2","Draft Version 1.1.1","Public Enquiry","PE",20000714,"2000-03","DEN/TM-04026-2-2","TM 4","24 Pages","D","en_3011260202v010101c.pdf","","","","Fixed Radio Systems;","Conformance testing;","Part 2-2: Point-to-Multipoint equipment;","Test procedures for FDMA systems","","","The parameters to be tested and the appropriate test methods for Point-to-Multipoint equipment (Test procedures for FDMA systems).  Purpose: To ensure conformance of equipment to the relevant TM4 standards. "
"EN 301 126-2-3","Draft Version 1.1.1","Public Enquiry","PE",20000714,"2000-03","DEN/TM-04026-2-3","TM 4","22 Pages","D","en_3011260203v010101c.pdf","","","","Fixed Radio Systems;","Conformance testing;","Part 2-3: Point-to-Multipoint equipment;","Test procedures for TDMA systems","","","The parameters to be tested and the appropriate test methods for Point-to-Multipoint equipment (Test procedures for TDMA systems).  Purpose: To ensure conformance of equipment to the relevant TM4 standards. "
"EG 201 795","Draft Version 1.1.1","Membership Vote","MV",20000519,"2000-03","DEG/HF-00003","HF","19 Pages","C","eg_201795v010101m.pdf","","","","Human Factors (HF);","Issues concerning user identification in future telecommunications systems","","","","","To produce guidelines that reflect user-orinted addressing requirements of users of telecommunications systems. They would express implementation free addressing capabilities that future systems would need in order to enable users to locate users or services in ways that are natural and meaningful to them. The guidelines would be used by authors of ETSI standards to ensure that user's addressing needs are met by systems that follow their standards. Support from Telenor, Telefonica, Samsung and Nortel"
"EG 201 781","Draft Version 1.1.1","Membership Vote","MV",20000519,"2000-03","DEG/SPAN-061209","SPAN 6","42 Pages","H","eg_201781v010101m.pdf","eg_201781v010101m0.zip","","","Intelligent Networks (IN);","Lawful interception","","","","","The scope of this ETSI Guide is to cover the standardisation of functions to allow lawful interception of services running in on IN platform. These functions probably need to be defined in the SSP anc SCP, including the information flox between these entities. Alternatives will, however, be investigated. As specific parts of the information flow are confidential, security aspects need to be addressed.  Reference documents: ETR 330, ETR 331, ES 201 158."
"EG 201 780","Draft Version 1.1.1","Membership Vote","MV",20000519,"2000-03","DEG/SPAN-061310","SPAN 6","21 Pages","D","eg_201780v010101m.pdf","","","","Universal Short Message Service (uSMS);","IN architecture and functionality","","","","","To develop functional architectures and information flows relating to the delivert of the universal short message service.  To identify required enhancements to existing signalling protocols. Candidate networks are ISDN and private networks. Supporting organisations: BT, Cegetel, France Telecom, Nokia"
"EG 201 784","Draft Version 1.1.1","Membership Vote","MV",20000519,"2000-03","DEG/ERM-TG5-001","ERM TG5","30 Pages","E","eg_201784v010101m.pdf","","","","Electromagnetic Compatibility and Radio Spectrum Matters (ERM);","Guidance on the incorporation of ElectroMagnetic Compatibility (EMC) requirements for radio equipment into ETSI standards intended to be referenced under Council Directive 96/98/EC on Marine Equipment","","","","","The Guide for maritime EMC parameters should include the necessary information in order to be used as a generic EMC standard for maritime radio communication equipment but should also indicate how the EMC requirements could be integrated with the radiotechnical parameters.  Further, the EG should also indicate in which parts of a standard parameters which have both radiosystem as well as EMC nature, such as spurious emissions, should be placed. Supporting ETSI Member organisations: NPT (Norway), TAC (Finland), DTI (UK) and Telenor (Norway)."
"EN 301 783-1","Draft Version 1.1.1","One-step Approval Procedure","OP",20000728,"2000-03","DEN/ERM-RP02-48-1","ERM RP02","15 Pages","B","en_30178301v010101o.pdf","","","","Electromagnetic compatibility and Radio Spectrum Matters (ERM);","Land Mobile Service;","Commercially available amateur radio equipment;","Part 1: Technical characteristics and methods of measurement","","","To draft an EN to be harmonized under the R7TTE Directive. Supporting ETSI Members: ICOM - France, BMWi, RegTP - Germany, DARC, DAKCBnf, Sony"
"EN 301 783-2","Draft Version 1.1.1","One-step Approval Procedure","OP",20000728,"2000-03","DEN/ERM-RP02-48-2","ERM RP02","12 Pages","B","en_30178302v010101o.pdf","","","","Electromagnetic compatibility and Radio Spectrum Matters (ERM);","Land Mobile Service;","Commercially available amateur radio equipment;","Part 2: Harmonized EN covering essential requirements under article 3.2 of the R&TTE Directive","","","To draft an EN to be harmonized under the R7TTE Directive. Supporting ETSI Members: ICOM - France, BMWi, RegTP - Germany, DARC, DAKCBnf, Sony"
"ETS 300 392-3-4","Draft Edition 1","Public Enquiry","PE",20000728,"2000-03","DE/TETRA-03001-03-4","TETRA 3","19 Pages","C","ets_3003920304e01c.pdf","","","","Terrestrial Trunked Radio (TETRA);","Voice plus Data (V+D);","Part 3: Interworking at the Inter-System Interface (ISI);","Sub-part 4: Additional Network Feature Short Data Service (ANF-ISISDS)","","","To provide basic inter-working of TETRA systems in support of short data service.  Supporting ETSI Members: Alcatel, Bosch, Motorola, Nokia and Philips "
"EN 300 130-4","Final draft Version 1.3.2","Vote","V",20000526,"2000-03","REN/SPS-05162-4","SPS 5","26 Pages","R","en_30013004v010302v.pdf","en_30013004v010302v0.zip","","","Integrated Services Digital Network (ISDN);","Malicious Call Identification (MCID) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 4: Abstract Test Suite (ATS) and partial Protocol Implementation eXtra Information for Testing (PIXIT) proforma specification for the user","","","To handle comments and incorporate appropriate corrections into the ATS of DSS1 L2"
"EN 300 402-7","Final draft Version 1.4.5","Vote","V",20000526,"2000-03","REN/SPAN-05140-7","SPAN 5","37 Pages","P1000","en_30040207v010405v.pdf","en_30040207v010405v0.zip","","","Integrated Services Digital Network (ISDN);","Digital Subscriber Signalling System No. one (DSS1) protocol;","Data link layer;","Part 7: Abstract Test Suite (ATS) and partial Protocol Implementation eXtra Information for Testing (PIXIT) proforma specification for the general protocol","","","Due to change requests a second version of the ETS need to be develope d "
"EN 302 091-3","Final draft Version 1.1.1","Vote","V",20000526,"2000-03","DEN/SPS-05153-3","SPS 5","12 Pages","B","en_30209103v010101v.pdf","","","","Broadband Integrated Services Digital Network (B-ISDN) and Broadband Private Integrated Services Network (B-PISN);","Digital Subscriber Signalling System No. two (DSS2), Broadband Inter-Exchange Signalling (B-QSIG), and Signalling System No. 7 (SS7);","Prenegotiation;","Part 3: Test Suite Structure and Test Purposes (TSS&TP) specification","","","Develop part 3 (TSS&TP for the user)"
